lat,longi,address,typeOf,classOf
-23.561903,-46.456902,"PONTA DE LUCENA,R,330",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.608385,-46.452307,"SOMOS TODOS IGUAIS,R, 330",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.61216,-46.615556,"DOMINGOS DE ROGATIS,R,187",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.575297,-46.77492,"PAULO MARANHAO,R,444",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.512369,-46.462098,"TREVO STA MARIA,R,79",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.86864,-46.751551,"MABEL NORMANDO,R,122",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.603342,-46.429597,"BENTO GUELFI, AV,1100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.494881,-46.379916,"JOSE DA CRUZ CAMARGO,R,174",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.622934,-46.751633,"FRANCISCO SALES,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.418473,-46.589715,"CLOVIS SALGADO,R,220",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.653152,-46.785231,"SEBASTIAO ADVINCULA CUNHA,470",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.753251,-46.670598,"HENRY ARTHUR JONES,R,201",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.879324,-46.743255,"BENEDITO SCHUNCK,ESTR,08",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.529885,-46.421214,"MANOEL TEODORO XAVIER,R,138",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.546737,-46.395555,"FRANCISCO NUNES CUBAS,R,60",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.430922,-46.575031,"NOVA PAULISTA,AV,561",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.435291,-46.580104,"ANTONIO PICCAROLO,R, 41",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.653552,-46.757092,"JOAO FUGULIM,R,338",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.59157,-46.515914,"PEDRO DE CASTRO VELHO,R,523",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.599363,-46.539564,"ERVA IMPERIAL,R,501",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.492812,-46.700579,"PETRONIO PORTELA,MIN,AV,663",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.461814,-46.690298,"SANTANA DO ARACUAI,R,160",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.691942,-46.787445,"JOAO DE ALMADA,R,25",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.57649,-46.455845,"CARMEM CARDOSO BORDINI,R,184",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.691596,-46.757038,"IGNACIO LIMAS,R,11",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.465527,-46.696028,"ALMIR DEHAR,AV,201",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.743565,-46.704938,"ROQUE DO PARAGUASSU,R,190",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.515128,-46.397352,"ANTONIO LEME DA GUERRA,R,182",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.445919,-46.748695,"PEDRO RAVARA,R,11A",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.783116,-46.711437,"FORTE DE LADARIO,R,61",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.559758,-46.509798,"COSTEIRA,R,572",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.589591,-46.499481,"CAMPO FLORIDO,R,482",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.583678,-46.51614,"MIGUEL BASTOS SOARES,R,365",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.505151,-46.588562,"SOBRAL JUNIOR,R,452",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.594344,-46.751259,"BONIFACIO VERONESE,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.448588,-46.595688,"AIAMOPOLO  LOBO,R,60",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.688112,-46.75944,"TEMAS,DOS,R,25",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.481916,-46.493416,"LUCAS GONCALVES,R, 13",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.460263,-46.673017,"JOSE DA COSTA GAVIAO,R,150",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.487565,-46.447991,"SERRA DA JURUOCA,R,36",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.664866,-46.762163,"GUTEMBERG JOSE FERREIRA,R,500",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.659608,-46.636549,"ARMANDO DE ARRUDA PEREIRA,ENG,AV, 4004",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.652956,-46.789484,"SORIANO ALBUQUERQUE,R,77",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.491745,-46.415317,"MARFIM VEGETAL,R,108",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.655166,-46.770652,"GASTAO RAUL DE FOURTON BOUSQUET,R,377",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.569122,-46.492026,"ELZA DOS ANJOS NEVES,R,22",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.678053,-46.643925,"SANTO AFONSO,AV,419",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.771089,-46.695932,"JUVENAL HUDSON FERREIRA,DR,R,13",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.69847,-46.773193,"MANUEL VITOR DE JESUS,R,811",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.510992,-46.383921,"ITAJUIBE,R,1910",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.681896,-46.667627,"SAMUEL ARNOLD,R,596",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.531063,-46.47907,"NICOLO TARTAGLIA,R,45",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.774554,-46.700848,"CARUANENSE,R,186",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.628223,-46.755627,"CANORI,R,190",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.450292,-46.729127,"BARRA DA FORQUILHA,R,38",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.595329,-46.499798,"TAIOBEIRAS,R,125",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.46106,-46.708567,"ENCRUZILHADA DO SUL,R, 220",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.506953,-46.491139,"SAO MIGUEL,AV,4331",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.463714,-46.654242,"PERI RONCHETTI,AV,914",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.61005,-46.509419,"IACAPE,R,302",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.714602,-46.687124,"GONCALO DE P GOMES,AV,285",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.434719,-46.727222,"ARROIO DA PALMA, R., 67",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.520752,-46.411973,"JOSE MARIA ALVES DE DEUS,R,288",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.526226,-46.417361,"NORDESTINA,AV,5593",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.596771,-46.439198,"SIMAO NUNES,R,31",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.43771,-46.80199,"R, DALVA DE OLIVEIRA, 72",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.67865,-46.779105,"JOAO ROBALO,R,,64",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.557468,-46.412487,"MACABU,R,35",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.49705,-46.530048,"JURITI PIRANGA,R,195",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.592156,-46.78327,"ANGELO APARECIDO DOS SANTOS DIAS,R,331",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.525972,-46.479426,"REBELO DA SILVA,R,121",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.817071,-46.704884,"DOMENICO LANZETTI,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.831937,-46.714272,"CONDE DE LANCASTRE,R,214",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.681766,-46.658281,"CLAUDIA MUZIO,R,163",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.611267,-46.492813,"JOAO LOPES DE LIMA,R,1151",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.618822,-46.586576,"CARLOS MAURO,R,114",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.689678,-46.656674,"PEDRO FERNANDES ARAG+O,R,305",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.852083,-46.71458,"BATISTA FALCIDIO,R,84",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.499849,-46.408327,"JOSE ALEXANDRE MACHADO,R,541",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.593128,-46.511171,"JIM CLARK,R,10C",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.553491,-46.398068,"FELICIANO DE MENDONCA,R,496",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.688286,-46.747763,"MARIA JOSE DE SOUZA, R,190",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.676735,-46.754586,"CAPAO REDONDO,R,175",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.550329,-46.505411,"EMBIRATAI,R,201",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.571695,-46.503094,"LATINOS,DOS,AV,205",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.631626,-46.442705,"MIGUEL FERREIRA DE MELO,AV,497",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.673519,-46.756017,"AUDALIO GONCALVES DOS SANTOS,R,158",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.598225,-46.494531,"ENGENHO NOVO,AV,120",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.586723,-46.49195,"AUGUSTO FERREIRA RAMOS,R,9",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.769114,-46.684257,"JOSE DE OLIVEIRA RAMOS,GEN,R,275",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.769114,-46.684257,"JOSE DE OLIVEIRA RAMOS,GEN,R,275",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.518051,-46.491812,"BRENO ACIOLI,R,440",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.661623,-46.669299,"ANTONIO GIL,R,721",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.657315,-46.774783,"CARLOS LACERDA,AV,3093",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.731257,-46.784861,"FUNCIONARIOS PUBLICOS,DOS,AV,13",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.538231,-46.688593,"SARAMENHA,R,61",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.449865,-46.684441,"IBIRAIARAS,R,21",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.489353,-46.491369,"LAJEDO,R, 123",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.502852,-46.631123,"BRAS LEME,AV,2945",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.596241,-46.592109,"ALVARO FRAGOSO,R,480",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.728583,-46.702844,"CONTOS AMAZONICOS, R,1",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.552008,-46.487125,"SYLVIO TORRES,AV,313",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.553435,-46.444324,"MURMURIOS DA TARDE,R,30",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.542382,-46.430727,"OSVALDO DE OLIVEIRA,PROF,AV,610",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.587193,-46.684651,"SALVADOR CARDOSO,R,177",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.460688,-46.58275,"ANTONIO CESAR NETO,R,387",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.572294,-46.760716,"BERNARDO GUERTZENSTEIM,DR,R,45",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.499804,-46.516773,"AUGUSTO CORREIA LEITE,R,538",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.528532,-46.678803,"TURIASSU,R,1765",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.703572,-46.628381,"DENIS FURTEL, R,108",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.474762,-46.64134,"VALORBE,R,80",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.692723,-46.793942,"LUAR DO SERTAO,R,980",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.923044,-46.69906,"ESTRADA DA LIGACAO,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.540016,-46.438874,"SILVIO BARBINI,R,40",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.519997,-46.463514,"AUGUSTO ANTUNES,R,1631",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.644407,-46.592646,"CARLOS LIVIERO,AV,566",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.553241,-46.690743,"PURPURINA,R,280",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.537638,-46.611643,"SAMPSON,R,61",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.544372,-46.486454,"FRANCISCO DE TOLEDO,PE,AV,545",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.696179,-46.662482,"MATSUICHI WADA,R,393",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.472919,-46.684432,"RUI DE MORAIS APOCALIPSE,R,2",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.620298,-46.687614,"OSCAR GOMES CARDIM,R,134",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.462448,-46.623105,"JOSE VICENTE,DR,R,39",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.865987,-46.744384,"ESTRADA ENGENHEIRO MARSILAC,14487",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.486165,-46.655108,"OSCAR DE MOURA LACERDA,ENG,R,231",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.631377,-46.669143,"VIAZA,R,100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.714154,-46.627033,"SAUDE,ESTR, DA  47",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.517253,-46.505721,"JAMES TORRES,AV,600",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.591938,-46.670704,"JACQUES FELIX,R,499",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.628304,-46.645847,"CECI,AV, 2249",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.611558,-46.60514,"BELGRADO,R,513",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.49442,-46.712506,"DOMINGOS COELHO,PCA,5",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.553466,-46.579509,"SERRA DE JAIRE,R,1480",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.550412,-46.597303,"TAQUARI,R,549",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.431151,-46.78104,"LUIS VAS DE CAMOES,PCA, 35",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.440514,-46.7943,"ALBERTO CALIX,R,55",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.572403,-46.479676,"VERISSIMO DA SILVA,R,135",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.57863,-46.714514,"LADISLAU ROMAN,R,410",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.555872,-46.624901,"LEOPOLDO MIGUEZ,R,327",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.868692,-46.677104,"EDUARDO COLLIER FILHO,R,14",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.454427,-46.709942,"MIRACI,R,94",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.591099,-46.485238,"SIBALDO LINS,R,146",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.654179,-46.73407,"ANTONIO DA MATA JUNIOR,R,943",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.665889,-46.735974,"PHILIPPE DE VITRY,R,282",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.538342,-46.59197,"CLEMENTINO, DR., R 200",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.597117,-46.625037,"SANTA CRUZ,R,1181",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.52554,-46.641152,"PENA,TTE,R,8",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.624841,-46.469092,"ARISTIDES RICARDO,DR,R,313",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.570025,-46.610979,"D PEDRO I,AV,594",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.526871,-46.435159,"IBIAJARA,R,804",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.617574,-46.718678,"SILVEIRA SAMPAIO,R,660",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.612004,-46.725687,"PASQUALE GUALUPPI,R,951",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.616256,-46.72687,"MELCHIOR GIOLA,R,300",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.829632,-46.726602,"MARIO TRAPE,R,100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.525505,-46.620487,"OLARIAS,DAS,R,503",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.662596,-46.761901,"BENEDITO MATARAZZO,DR,R,371",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.615705,-46.51614,"BOLEADEIRAS,R,127",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.562617,-46.748242,"JOAO LUIS MATEUS,R,34",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.493689,-46.436015,"CUMARU,R, 14",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.609426,-46.705295,"MELGA�?�O, BR,DE,R,339",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.601401,-46.794837,"VATICANO,AV,69",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.502679,-46.483642,"PAULO BIFANO ALVES,R,764",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.408918,-46.756881,"JOAO GONCALVES DE LIMA,VIG,PCA,239",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.430851,-46.787208,"ANHANGUERA,ROD KM 24,5/PIERRE RENOIR,100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.637526,-46.74938,"FRANCISCO SOARES,R,81",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.537205,-46.491452,"HENRIQUE JACOBS,R,269",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.648697,-46.609987,"FRANCOIS BUNEL,R,194",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.594489,-46.44827,"RAGUEB CHOHFI,AV,3826",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.531253,-46.720086,"BERGSON,R, 52",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.660664,-46.785683,"RODRIGO SANCHES,D,AV,700",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.691547,-46.761473,"BARONESA,DA,ESTR,1000",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.476599,-46.568585,"EDU CHAVES,AV,1197",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.675312,-46.791828,"ERNESTO SOARES FILHO,R,301",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.679004,-46.748702,"DANIEL KLEIN,R,211",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.627897,-46.639529,"JACOPO BASSANO,R,27",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.488279,-46.737725,"ANASTACIO,DO,AV (ESQ. R WILLIS ROBERTO BANKS) 2421",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.511436,-46.565487,"ANTONIO MATIAS DE CAMARGO,SD,R,87",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.517069,-46.576342,"BENEDITA DORNELLAS CLARO,R,451",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.698944,-46.783715,"PORTA DO PRADO,R,18",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
